feature_1,feature_2,correlation,abs_correlation
FINGER MILLET PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),-0.029842043978193872,0.029842043978193872
CHICKPEA PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),-0.029817753634533845,0.029817753634533845
BARLEY PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),-0.02967266830078655,0.02967266830078655
MINOR PULSES YIELD (Kg per ha),COTTON AREA (1000 ha),-0.029625799089999714,0.029625799089999714
PIGEONPEA AREA (1000 ha),LINSEED YIELD (Kg per ha),0.029527884093415085,0.029527884093415085
KHARIF SORGHUM PRODUCTION (1000 tons),FINGER MILLET PRODUCTION (1000 tons),0.029512484068444478,0.029512484068444478
PIGEONPEA YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),0.029430121829068404,0.029430121829068404
CHICKPEA YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),0.029384344443913836,0.029384344443913836
KHARIF SORGHUM PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),0.029241301688302176,0.029241301688302176
PIGEONPEA PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),0.029224884285675212,0.029224884285675212
OILSEEDS PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),-0.029193361347861112,0.029193361347861112
WHEAT YIELD (Kg per ha),SORGHUM YIELD (Kg per ha),0.0291822358478149,0.0291822358478149
FINGER MILLET AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),0.029082541373599752,0.029082541373599752
BARLEY PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),-0.028731393563895424,0.028731393563895424
GROUNDNUT PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),-0.028729077035915505,0.028729077035915505
PEARL MILLET PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),-0.02870681728695322,0.02870681728695322
FINGER MILLET PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),-0.028602347221023335,0.028602347221023335
LINSEED AREA (1000 ha),ONION AREA (1000 ha),-0.02855922760014838,0.02855922760014838
BARLEY AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),0.02855476613709305,0.02855476613709305
FINGER MILLET AREA (1000 ha),SAFFLOWER AREA (1000 ha),-0.028464106410072895,0.028464106410072895
FINGER MILLET PRODUCTION (1000 tons),SAFFLOWER PRODUCTION (1000 tons),-0.028430803288674977,0.028430803288674977
PEARL MILLET PRODUCTION (1000 tons),SUNFLOWER PRODUCTION (1000 tons),0.028405714652435493,0.028405714652435493
KHARIF SORGHUM YIELD (Kg per ha),BARLEY YIELD (Kg per ha),-0.028321942919577223,0.028321942919577223
SESAMUM PRODUCTION (1000 tons),SAFFLOWER PRODUCTION (1000 tons),0.02827115454924764,0.02827115454924764
RAPESEED AND MUSTARD PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),-0.0282478704109634,0.0282478704109634
RABI SORGHUM AREA (1000 ha),MAIZE AREA (1000 ha),0.028189388048406913,0.028189388048406913
FINGER MILLET YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),0.028146502152426853,0.028146502152426853
WHEAT AREA (1000 ha),MAIZE PRODUCTION (1000 tons),0.027980748170726603,0.027980748170726603
BARLEY PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),0.02798073554838253,0.02798073554838253
CHICKPEA AREA (1000 ha),SESAMUM YIELD (Kg per ha),-0.027980536538109595,0.027980536538109595
CHICKPEA YIELD (Kg per ha),LINSEED AREA (1000 ha),-0.027916078918581486,0.027916078918581486
LINSEED PRODUCTION (1000 tons),ONION AREA (1000 ha),-0.027904814079048438,0.027904814079048438
WHEAT YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),-0.027866208279887606,0.027866208279887606
KHARIF SORGHUM AREA (1000 ha),PEARL MILLET YIELD (Kg per ha),0.02783165084549931,0.02783165084549931
MAIZE PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),0.02781102815655624,0.02781102815655624
RICE AREA (1000 ha),RAPESEED AND MUSTARD YIELD (Kg per ha),0.027779840150626556,0.027779840150626556
GROUNDNUT PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.027754372716582397,0.027754372716582397
SAFFLOWER AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),0.027706926288578487,0.027706926288578487
CHICKPEA YIELD (Kg per ha),OILSEEDS AREA (1000 ha),0.02767296515128219,0.02767296515128219
RABI SORGHUM YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),0.02766330718981963,0.02766330718981963
SOYABEAN PRODUCTION (1000 tons),ONION AREA (1000 ha),0.02754855995041967,0.02754855995041967
FINGER MILLET PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),0.027540319437529368,0.027540319437529368
FINGER MILLET AREA (1000 ha),OILSEEDS YIELD (Kg per ha),0.027525870517707423,0.027525870517707423
SORGHUM PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),-0.027355454614919117,0.027355454614919117
OILSEEDS AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),-0.027289880407070838,0.027289880407070838
CHICKPEA YIELD (Kg per ha),COTTON AREA (1000 ha),0.027279592470242354,0.027279592470242354
WHEAT PRODUCTION (1000 tons),MAIZE AREA (1000 ha),0.02719735351779134,0.02719735351779134
CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),0.027196456991427743,0.027196456991427743
FINGER MILLET PRODUCTION (1000 tons),PIGEONPEA PRODUCTION (1000 tons),-0.027140409977220014,0.027140409977220014
BARLEY AREA (1000 ha),POTATOES AREA (1000 ha),0.027078622528190606,0.027078622528190606
FINGER MILLET YIELD (Kg per ha),CASTOR AREA (1000 ha),0.0270603052518685,0.0270603052518685
MINOR PULSES AREA (1000 ha),SOYABEAN YIELD (Kg per ha),0.02698401162387062,0.02698401162387062
RABI SORGHUM PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),0.026964875379814946,0.026964875379814946
SAFFLOWER AREA (1000 ha),VEGETABLES AREA (1000 ha),-0.026904397893731002,0.026904397893731002
MINOR PULSES YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),0.02689628206200158,0.02689628206200158
SAFFLOWER YIELD (Kg per ha),FRUITS AREA (1000 ha),0.026896252912868623,0.026896252912868623
FINGER MILLET PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),-0.026808887176693368,0.026808887176693368
KHARIF SORGHUM PRODUCTION (1000 tons),FRUITS AREA (1000 ha),-0.02670542787635898,0.02670542787635898
PEARL MILLET AREA (1000 ha),OILSEEDS YIELD (Kg per ha),0.026587043130065525,0.026587043130065525
RICE PRODUCTION (1000 tons),CASTOR AREA (1000 ha),-0.02645701918727953,0.02645701918727953
RAPESEED AND MUSTARD PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),0.02644881033520165,0.02644881033520165
LINSEED PRODUCTION (1000 tons),COTTON AREA (1000 ha),-0.026405836627153862,0.026405836627153862
KHARIF SORGHUM PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),0.026363802897963362,0.026363802897963362
KHARIF SORGHUM YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.026204028406301802,0.026204028406301802
SUNFLOWER PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),0.026195402273890937,0.026195402273890937
RAPESEED AND MUSTARD AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.026092041532789993,0.026092041532789993
MINOR PULSES PRODUCTION (1000 tons),RAPESEED AND MUSTARD PRODUCTION (1000 tons),0.026046310893440793,0.026046310893440793
SUNFLOWER AREA (1000 ha),FRUITS AREA (1000 ha),0.02604373549877813,0.02604373549877813
KHARIF SORGHUM PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),0.025985818521670742,0.025985818521670742
KHARIF SORGHUM YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),-0.02598029835315535,0.02598029835315535
PIGEONPEA PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),0.025927232197382705,0.025927232197382705
RABI SORGHUM AREA (1000 ha),SORGHUM YIELD (Kg per ha),0.02586680275618607,0.02586680275618607
RICE PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),-0.025736199656691675,0.025736199656691675
CHICKPEA AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),-0.025720810577408167,0.025720810577408167
RABI SORGHUM AREA (1000 ha),LINSEED YIELD (Kg per ha),0.025593890835248403,0.025593890835248403
SOYABEAN PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),-0.025517170879480855,0.025517170879480855
KHARIF SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),-0.025445006668307256,0.025445006668307256
SORGHUM PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),0.025373329706936853,0.025373329706936853
RICE PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),0.025261581272820993,0.025261581272820993
RAPESEED AND MUSTARD YIELD (Kg per ha),COTTON AREA (1000 ha),-0.02511210696267299,0.02511210696267299
CHICKPEA PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),-0.02495559065644857,0.02495559065644857
BARLEY AREA (1000 ha),LINSEED YIELD (Kg per ha),0.024951132369058153,0.024951132369058153
PEARL MILLET AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),0.024797717209663016,0.024797717209663016
RAPESEED AND MUSTARD YIELD (Kg per ha),ONION AREA (1000 ha),-0.02464439497510442,0.02464439497510442
RICE YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),0.02456274528288446,0.02456274528288446
MAIZE PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),0.02455340934642164,0.02455340934642164
SUNFLOWER YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),0.024503047379216814,0.024503047379216814
CHICKPEA AREA (1000 ha),GROUNDNUT AREA (1000 ha),-0.02449379014003612,0.02449379014003612
SORGHUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),0.024457076228937998,0.024457076228937998
SOYABEAN AREA (1000 ha),ONION AREA (1000 ha),0.02437241979295314,0.02437241979295314
SORGHUM YIELD (Kg per ha),CASTOR AREA (1000 ha),0.024328443698134288,0.024328443698134288
RICE AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),0.024138395010995677,0.024138395010995677
CASTOR AREA (1000 ha),SUNFLOWER YIELD (Kg per ha),-0.024070027475897888,0.024070027475897888
WHEAT AREA (1000 ha),LINSEED AREA (1000 ha),0.024005439476244884,0.024005439476244884
WHEAT AREA (1000 ha),COTTON YIELD (Kg per ha),0.023902451700584994,0.023902451700584994
FINGER MILLET AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),0.023810698293161955,0.023810698293161955
MINOR PULSES YIELD (Kg per ha),LINSEED YIELD (Kg per ha),0.02379721829062951,0.02379721829062951
MINOR PULSES YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),0.0237883624098455,0.0237883624098455
OILSEEDS AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),0.023725846983302632,0.023725846983302632
RABI SORGHUM AREA (1000 ha),SESAMUM AREA (1000 ha),0.023644685191615746,0.023644685191615746
SOYABEAN AREA (1000 ha),FODDER AREA (1000 ha),-0.023598149218029954,0.023598149218029954
WHEAT PRODUCTION (1000 tons),MINOR PULSES PRODUCTION (1000 tons),-0.023535915889129636,0.023535915889129636
FINGER MILLET PRODUCTION (1000 tons),CASTOR AREA (1000 ha),0.023517879396582186,0.023517879396582186
State Code,SUGARCANE AREA (1000 ha),-0.02348366055372683,0.02348366055372683
FINGER MILLET PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),0.023460379699910303,0.023460379699910303
PIGEONPEA YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),0.02341735049673564,0.02341735049673564
SUNFLOWER YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),-0.023402708169188498,0.023402708169188498
RAPESEED AND MUSTARD PRODUCTION (1000 tons),VEGETABLES AREA (1000 ha),0.023395938158332318,0.023395938158332318
COTTON YIELD (Kg per ha),VEGETABLES AREA (1000 ha),0.02338817662263854,0.02338817662263854
KHARIF SORGHUM PRODUCTION (1000 tons),MAIZE AREA (1000 ha),-0.0233010095455561,0.0233010095455561
MAIZE YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),0.023181157854789892,0.023181157854789892
Dist Code,LINSEED YIELD (Kg per ha),-0.02315566120554821,0.02315566120554821
KHARIF SORGHUM YIELD (Kg per ha),CASTOR AREA (1000 ha),0.02311559241308659,0.02311559241308659
SORGHUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),-0.023109502260275302,0.023109502260275302
SESAMUM AREA (1000 ha),LINSEED YIELD (Kg per ha),0.023079034796227207,0.023079034796227207
KHARIF SORGHUM PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),0.02304971982360754,0.02304971982360754
RABI SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),0.023033360904650635,0.023033360904650635
SAFFLOWER AREA (1000 ha),SOYABEAN AREA (1000 ha),0.02302754294451145,0.02302754294451145
MINOR PULSES PRODUCTION (1000 tons),CASTOR PRODUCTION (1000 tons),0.022887553101977196,0.022887553101977196
Year,FINGER MILLET YIELD (Kg per ha),0.022799343242821943,0.022799343242821943
OILSEEDS YIELD (Kg per ha),POTATOES AREA (1000 ha),0.022702712893924407,0.022702712893924407
SOYABEAN PRODUCTION (1000 tons),FODDER AREA (1000 ha),-0.022606928251555684,0.022606928251555684
MINOR PULSES PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),-0.0224803617402457,0.0224803617402457
RICE YIELD (Kg per ha),BARLEY YIELD (Kg per ha),0.022384930083854417,0.022384930083854417
KHARIF SORGHUM AREA (1000 ha),OILSEEDS YIELD (Kg per ha),-0.022350714157758154,0.022350714157758154
LINSEED PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),-0.02227156811529485,0.02227156811529485
FINGER MILLET YIELD (Kg per ha),OILSEEDS AREA (1000 ha),0.022235747279516552,0.022235747279516552
RABI SORGHUM AREA (1000 ha),SUNFLOWER YIELD (Kg per ha),0.022163983581786374,0.022163983581786374
SORGHUM PRODUCTION (1000 tons),FRUITS AREA (1000 ha),-0.022154385500774077,0.022154385500774077
WHEAT AREA (1000 ha),CASTOR PRODUCTION (1000 tons),-0.022128616571970353,0.022128616571970353
RICE YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),-0.02205952474029005,0.02205952474029005
SORGHUM AREA (1000 ha),MAIZE PRODUCTION (1000 tons),0.02185313399302526,0.02185313399302526
SAFFLOWER PRODUCTION (1000 tons),VEGETABLES AREA (1000 ha),-0.021833100931159366,0.021833100931159366
WHEAT PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),-0.021644891066397543,0.021644891066397543
GROUNDNUT PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),0.021613054482233676,0.021613054482233676
CASTOR PRODUCTION (1000 tons),FRUITS AREA (1000 ha),-0.021572983344430564,0.021572983344430564
RAPESEED AND MUSTARD AREA (1000 ha),SUGARCANE YIELD (Kg per ha),-0.021539227168325487,0.021539227168325487
CHICKPEA YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),-0.021484386041718168,0.021484386041718168
BARLEY AREA (1000 ha),SESAMUM AREA (1000 ha),0.02148351085712043,0.02148351085712043
RABI SORGHUM AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.021403916872710895,0.021403916872710895
PEARL MILLET AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),0.0213910775233017,0.0213910775233017
KHARIF SORGHUM PRODUCTION (1000 tons),PEARL MILLET PRODUCTION (1000 tons),0.021349860672652612,0.021349860672652612
RICE PRODUCTION (1000 tons),ONION AREA (1000 ha),-0.021260483486063266,0.021260483486063266
MAIZE YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),0.02125799748231598,0.02125799748231598
SORGHUM AREA (1000 ha),FINGER MILLET YIELD (Kg per ha),0.02120666494520635,0.02120666494520635
PEARL MILLET PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),-0.021200170650993454,0.021200170650993454
RAPESEED AND MUSTARD AREA (1000 ha),ONION AREA (1000 ha),-0.021193647065483955,0.021193647065483955
MINOR PULSES YIELD (Kg per ha),COTTON YIELD (Kg per ha),0.021127238863799587,0.021127238863799587
BARLEY PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),-0.020994242782742947,0.020994242782742947
MINOR PULSES YIELD (Kg per ha),SUGARCANE AREA (1000 ha),0.02099070910108494,0.02099070910108494
FINGER MILLET AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),0.020978077551682222,0.020978077551682222
SESAMUM PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),0.02094052552726198,0.02094052552726198
RABI SORGHUM PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.020830836537495692,0.020830836537495692
SAFFLOWER AREA (1000 ha),OILSEEDS YIELD (Kg per ha),-0.020774035838933703,0.020774035838933703
MINOR PULSES YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),-0.020761585984581398,0.020761585984581398
WHEAT AREA (1000 ha),MAIZE YIELD (Kg per ha),-0.020727243432429515,0.020727243432429515
FINGER MILLET PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),-0.02070428986217268,0.02070428986217268
WHEAT AREA (1000 ha),SOYABEAN YIELD (Kg per ha),0.020703891305852557,0.020703891305852557
RICE YIELD (Kg per ha),COTTON AREA (1000 ha),-0.020700285340498753,0.020700285340498753
CHICKPEA PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),0.020677492518787158,0.020677492518787158
PEARL MILLET YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),-0.020571794644455042,0.020571794644455042
MINOR PULSES YIELD (Kg per ha),CASTOR AREA (1000 ha),-0.02051730218095462,0.02051730218095462
MAIZE AREA (1000 ha),SAFFLOWER AREA (1000 ha),-0.02045501888606037,0.02045501888606037
PIGEONPEA YIELD (Kg per ha),COTTON YIELD (Kg per ha),-0.02038701091657243,0.02038701091657243
SORGHUM PRODUCTION (1000 tons),MAIZE AREA (1000 ha),0.020330611121536987,0.020330611121536987
WHEAT PRODUCTION (1000 tons),PEARL MILLET AREA (1000 ha),0.020289930306162583,0.020289930306162583
CASTOR PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),-0.02028722991008311,0.02028722991008311
CASTOR AREA (1000 ha),SUNFLOWER AREA (1000 ha),0.020226675162144218,0.020226675162144218
FINGER MILLET AREA (1000 ha),SUNFLOWER AREA (1000 ha),0.02022056440751069,0.02022056440751069
SAFFLOWER YIELD (Kg per ha),POTATOES AREA (1000 ha),-0.020091798274296094,0.020091798274296094
RICE AREA (1000 ha),ONION AREA (1000 ha),-0.020064715220941703,0.020064715220941703
RICE YIELD (Kg per ha),CASTOR YIELD (Kg per ha),-0.019912853915405756,0.019912853915405756
PEARL MILLET YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),-0.01988483745992784,0.01988483745992784
SAFFLOWER AREA (1000 ha),CASTOR PRODUCTION (1000 tons),-0.019863045150493714,0.019863045150493714
WHEAT YIELD (Kg per ha),OILSEEDS AREA (1000 ha),0.01977723034500376,0.01977723034500376
BARLEY YIELD (Kg per ha),SESAMUM AREA (1000 ha),-0.019720344810753895,0.019720344810753895
RABI SORGHUM AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),-0.019714510915711643,0.019714510915711643
CHICKPEA AREA (1000 ha),OILSEEDS YIELD (Kg per ha),-0.019615799546357424,0.019615799546357424
MAIZE AREA (1000 ha),MINOR PULSES AREA (1000 ha),-0.01957615035934315,0.01957615035934315
KHARIF SORGHUM PRODUCTION (1000 tons),PEARL MILLET AREA (1000 ha),0.019507986538433043,0.019507986538433043
Dist Code,RAPESEED AND MUSTARD AREA (1000 ha),-0.019277386145747148,0.019277386145747148
PIGEONPEA PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),0.019262925831029915,0.019262925831029915
RABI SORGHUM AREA (1000 ha),CASTOR PRODUCTION (1000 tons),-0.01925994655015973,0.01925994655015973
MINOR PULSES AREA (1000 ha),CASTOR PRODUCTION (1000 tons),0.019087090908051996,0.019087090908051996
WHEAT PRODUCTION (1000 tons),VEGETABLES AREA (1000 ha),-0.019072213333120588,0.019072213333120588
RABI SORGHUM PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),0.019053265400625106,0.019053265400625106
SORGHUM YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),-0.019012957009311816,0.019012957009311816
SESAMUM PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),0.018912796901069177,0.018912796901069177
Dist Code,WHEAT YIELD (Kg per ha),0.01890316778543692,0.01890316778543692
GROUNDNUT YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),0.01887340354899432,0.01887340354899432
CASTOR AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.018856506759595933,0.018856506759595933
LINSEED YIELD (Kg per ha),ONION AREA (1000 ha),0.018794592371372786,0.018794592371372786
Dist Code,FINGER MILLET YIELD (Kg per ha),0.018732705929971928,0.018732705929971928
RABI SORGHUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),0.018601007366889206,0.018601007366889206
FRUITS AREA (1000 ha),POTATOES AREA (1000 ha),-0.018541843104931992,0.018541843104931992
SAFFLOWER AREA (1000 ha),SUNFLOWER YIELD (Kg per ha),0.01842805868203952,0.01842805868203952
MAIZE AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),-0.01836305226511526,0.01836305226511526
MINOR PULSES AREA (1000 ha),COTTON PRODUCTION (1000 tons),0.018352435649808967,0.018352435649808967
BARLEY PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),-0.01833783329623092,0.01833783329623092
MAIZE AREA (1000 ha),OILSEEDS YIELD (Kg per ha),0.018173226165445668,0.018173226165445668
MINOR PULSES AREA (1000 ha),SESAMUM YIELD (Kg per ha),0.018125106062110215,0.018125106062110215
RABI SORGHUM PRODUCTION (1000 tons),CASTOR PRODUCTION (1000 tons),-0.01808864471201532,0.01808864471201532
BARLEY AREA (1000 ha),MINOR PULSES AREA (1000 ha),-0.01803614037555527,0.01803614037555527
Year,SESAMUM AREA (1000 ha),0.017959866107507414,0.017959866107507414
State Code,FRUITS AND VEGETABLES AREA (1000 ha),0.017880500581451887,0.017880500581451887
MINOR PULSES YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),-0.01765826586114508,0.01765826586114508
MAIZE PRODUCTION (1000 tons),SAFFLOWER PRODUCTION (1000 tons),0.017657175239414104,0.017657175239414104
CHICKPEA YIELD (Kg per ha),FODDER AREA (1000 ha),0.017545365495690173,0.017545365495690173
CHICKPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),0.017509736829859523,0.017509736829859523
PEARL MILLET AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),-0.017490593396082554,0.017490593396082554
WHEAT AREA (1000 ha),PEARL MILLET AREA (1000 ha),0.01739936854005566,0.01739936854005566
